rate_rps,serverless_per_1k,container_per_1k,managed_per_1k,serverless_monthly,container_monthly,managed_monthly
0.08667138797389233,0.004704103544129775,0.06666303508971373,0.20832198465535545,0.0,15.184,47.45
0.0882859884149515,0.004701141327734442,0.06544388165675555,0.2045121301773611,0.0,15.184,47.45
0.08993066723187623,0.004698126385871195,0.0642470244647515,0.20077195145234844,0.0,15.184,47.45
0.0916059847544371,0.004695057826640744,0.06307205575340885,0.19710017422940268,0.0,15.184,47.45
0.09331251175078249,0.004691934744807693,0.06191857521967655,0.19349554756148923,0.0,15.184,47.45
0.09505082962189507,0.004688756221668862,0.06078618988136491,0.18995684337926536,0.0,15.184,47.45
0.0968215305996708,0.0046855213249231776,0.05967451394325946,0.18648285607268583,0.0,15.184,47.45
0.0986252179486878,0.0046822291085433145,0.05858316866568354,0.1830724020802611,0.0,15.184,47.45
0.10046250617173408,0.004678878612649218,0.05751178223546449,0.17972431948582654,0.0,15.184,47.45
0.10233402121916417,0.004675468863383724,0.056459989639259564,0.17643746762268614,0.0,15.184,47.45
0.10424040070215564,0.004671998872790438,0.05542743253919875,0.17321072668499612,0.0,15.184,47.45
0.10618229410993842,0.004668467638694056,0.05441375915080168,0.17004299734625528,0.0,15.184,47.45
0.108160363031071,0.0046648741445833395,0.05341862412312731,0.16693320038477288,0.0,15.184,47.45
0.11017528137883868,0.004661217359496947,0.052441688421115414,0.16388027631598567,0.0,15.184,47.45
0.11222773562085077,0.004657496237912329,0.05148261921007987,0.16088318503149962,0.0,15.184,47.45
0.11431842501291498,0.0046537097196379185,0.05054108974231443,0.15794090544473258,0.0,15.184,47.45
0.11644806183726861,0.004649856729708833,0.049616779245772125,0.1550524351430379,0.0,15.184,47.45
0.11861737164524785,0.0046459361782863525,0.048709372814780716,0.15221679004618976,0.0,15.184,47.45
0.12082709350447765,0.0046419469605613935,0.047818561302756676,0.14943300407111462,0.0,15.184,47.45
0.12307798025066652,0.004637887956662266,0.046944041216881185,0.1467001288027537,0.0,15.184,47.45
0.12537079874409204,0.004633758031566956,0.046085514614702484,0.14401723317094528,0.0,15.184,47.45
0.1277063301308644,0.004629556035020233,0.04524268900262908,0.14138340313321587,0.0,15.184,47.45
0.13008537010905713,0.004625280801455867,0.04441527723627934,0.13879774136337295,0.0,15.184,47.45
0.1325087291997953,0.004620931149924231,0.04360299742265359,0.13625936694579246,0.0,15.184,47.45
0.13497723302339418,0.0046165058840256495,0.04280557282409528,0.13376741507529774,0.0,15.184,47.45
0.1374917225806419,0.004612003791849756,0.04202273176400844,0.1313210367625264,0.0,15.184,47.45
